job_id,title,company,location,is_remote,salary,salary_min,salary_max,job_type,category,skills,skill_count,description,posted_date,url,tags,source
remoteok_1130592,Account Executive Alcohol,Swiftly ,Remote (United States),True,,,,Full-time,,,0,"Swiftly is a retail digital technology startup founded in 2018 and headquartered in the Bay Area. We empower regional and independent grocers to compete in a digital-first world by providing best-in-class app, web, loyalty, and e-commerce solutionsâwithout SaaS fees. Instead, Swiftly drives revenue through its retail media network, sharing profits with retailer partners. With 70+ retailer banners and Series C funding, Swiftly is the first in the industry to seamlessly connect digital and in-store shopping. Our AI-powered platform helps retailers build strong digital relationships, while our solutionsâAudience Optimizerâ¢, Alcohol Cashback, and Offsite Campaignsâdrive shopper engagement and brand success. Our mission: Enable brick-and-mortar retailers to thrive in a digital world. Position Summary: Swiftly is a growing organization and is looking for a seasoned Account Executive to add to our team that will build and foster ongoing relationships with Adult Beverage brands in the retail space. In this role you will balance business development with warm leads to grow our client portfolio and expand our Retail Media Network. \n Responsibilities Include: Develop and maintain long term strategic relationships with key customers, establishing a sustainable platform for continued development of the TopâtoâTop relationship between Swiftly and our clients Achieve quarterly revenue goals Lead the preparation of strategic plans, encompassing sales and marketing activities, using category, consumer, shopper, and market information to maximize opportunities and revenue potential Identify key decisionâmakers and develop action plans to deepen client relationships Develop an intimate understanding of Swiftlyâs business and our clients using a variety of sources Lead and execute annual marketing planning and joint business planning Collaborate with internal and external partners to execute strategic, integrated media programs Manage and ensure forecast accuracy for current and new products and execute new product launches Monitor performance of media campaigns and apply insights to drive incremental revenue Other related duties as assigned Required Qualifications: 5-7+ years of experience selling in the Adult Beverage space A proven history of developing relationships from both warm leads and expanding your own network Strong verbal and written communication skills, including presentation experience Extensive prior exposure to supporting and working with executive senior management Strong listening, questioning and negotiation skills â outstanding communication and interpersonal skills Disciplined time management and ability to work under pressure in a cross functional environment Excellent proposal writing and presenting, project management and analytical skills Advanced computer software proficiency (word, excel, outlook, PowerPoint and Salesforce) High level of expertise in analyzing information and making information-based recommendation This position is not eligible for visa sponsorship. Applicants mustâ¯be authorized toâ¯work in the U.S. without the need for current or future sponsorshipâ¯ Preferred Qualifications: BA/BS with strong academic record Existing network of contacts in the Alcohol vertical (Brand-Direct and Agency) \n $100,000 - $105,000 a year The salary range is based on the candidates experience as it relates to the role. \n #LI-Remote Note: This position is not eligible for visa sponsorship. Applicants must be authorized to work in the U.S. without the need for current or future sponsorship. Working For Swiftly We are working on a set of problems that require the best in the industry to get right. Our employees are the pillars of the future of the company and they are treated and compensated as such. We're a growing team of experienced industry professionals building an organization that can solve tough problems and values a collaborative environment. Every Swiftly employee: -Has demonstrated the ability to work collaboratively in an ambiguous, fast-paced environment -Takes ownership of their domain from the ground up, from inception through deployment to customers -Leaves their ego at the door and ensures the best idea leaves the room -Is always experimenting with new technologies and learning new skillsets If you've ever wanted to work on a project that blends a gorgeous consumer experience, sophisticated logistics, and scale that rivals the largest technology players, Swiftly is the place for you. Equal Opportunity Employer Swiftly is an Equal Employment Opportunity and Affirmative Action Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status.â¯ Swiftly will make reasonable accommodations in compliance with the Americans with Disabilities Act of 1990. Reasonable accommodations are available for qualified individuals with disabilities throughout the subsequent application process. Please mention the word **FRESH** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-account-executive-alcohol-swiftly-1130592,"saas, software, adult, c, management, senior, marketing, executive, e-commerce",remoteok
remoteok_1130591,Associate Product Manager,InvestorFlow,Remote (Santo Domingo),True,,,,Full-time,,,0,"InvestorFlow is the only company of its kind to deliver industry specialized CRM, built on Salesforce, and digital portals to help alternative asset firms find opportunities, create and manage relationships, and turn relationship insights into action with increased productivity and transparency. Are you passionate about solving customer problems, learning the craft of product management, and contributing to impactful results? At InvestorFlow, we are creating end-to-end, engaging experiences that tailor Investor, Fund-Centric Relationship Management and Digital Engagement for Capital Markets. The company is strategically positioned to leverage #AgenticAI as a differentiator to enable Raising Capital, Deploying Capital, and Servicing Investor Relationships across Private Equity, Private Capital, and Real Estate. We are seeking a motivated and driven Associate Product Manager to join our team. This role supports our product team in aligning cross-functional priorities and delivering exceptional value to our customers. Working closely with senior product managers, you will develop your skills across five core pillars of product management while contributing tactically to bring our product strategy to life. \n You Will: Support market research efforts to understand customer needs and pain points, contributing to product value propositions that align with business goals and revenue targets (ARR, NRR). Assist senior product managers in identifying Minimum-Viable Products (MVPs), value-based target outcomes, and key âJobs-To-Be-Doneâ across assigned product areas. Help gather and analyze customer surveys, RFPs, and product analytics to understand customer motivations and behaviors, supporting data-driven product requirements. Partner with UX/UI designers to deliver intuitive and delightful user experiences. Develop, document, and evangelize product initiatives and features as well as sequence delivery plans to ensure scalable growth or create operational efficiencies for customers and in line with company business goals. (Product Board) Drive product planning and create âCommit-to-Planâ product milestones across strategies, initiatives, and features on a release, quarterly, and annual basis. Own the product backlog, prioritizing features and initiatives based on impact, outcomes, feasibility, customer needs, revenue targets, and innovation. Collaborate with engineering teams to ensure timely delivery of high-quality product releases, always shepherding and evangelizing key priorities. Monitor product development progress, proactively removing roadblocks and ensuring smooth execution to ensure the product is introduced to the market as intended. Demonstrate accountability from committed product plans through product delivery, including capabilities available to sell (demonstrate), implement (to new and existing SAAS environments), recognize revenue, and drive customer adoption and stickiness. Serve as a key contributor across cross-functional teams, including design, engineering, marketing, sales, support, and implementation teams. Help prepare and communicate product updates and priorities for stakeholder reviews across weekly, monthly, and quarterly cadences. Contribute to âTell-A-Storyâ presentations on product roadmaps, design options, and delivery plans for internal and external audiences. Help facilitate feedback loops with customers and internal teams to continuously improve the product. Assist in maintaining the product roadmap by gathering inputs, tracking progress, and ensuring alignment with company objectives. Use data-driven insights to support product decisions, learning to balance short-term wins with long-term investments. Support the tracking and reporting of Service Level Agreements (SLAs) to ensure reliability and performance commitments. Help ensure product considerations are documented across initiativesâincluding supportability, risk, frictionless experiences, impact, and feasibilityâand contribute inputs for sales cycles and customer implementations. You Have: Bachelorâs degree in Business, Engineering, Computer Science, or related field, or equivalent practical experience. 1â3 years of product management, business analysis, or related experience, preferably in FinTech, enterprise SaaS, or B2B environments with exposure to product strategy, roadmaps, and delivery processes. Foundational customer research and market analysis skills with familiarity in data-driven product decisions, product backlogs, and agile development processes. Demonstrated ability to collaborate cross-functionally across teams and departments. Developing business acumen with interest in product analytics, SaaS metrics (ARR, NRR, churn), and revenue fundamentals. Strong communication skills with ability to participate in customer interactions and help translate needs into product requirements. Interest in Financial Services, particularly capital markets, investment management, or private equity workflows. Exposure to building or supporting products for multiple user personas, SaaS business models, CRM systems, or relationship management platforms. Curiosity about emerging FinTech technologies and the tools and technology used to expedite and streamline product delivery. \n InvestorFlow is an investor and deal engagement platform that prioritizes intelligent digital experiences, productivity, and engagement. Our cloud-native platform integrates deal flow management, fundraising, reporting, and investor services. We are proud to serve over 175 clients, including 25 of the top 50 alternative asset managers, managing more than $6 trillion in assets, 750 funds, and 90,000 LPs. Headquartered in San Francisco, California, we are committed to driving innovation and inclusivity in the financial industry. To learn more about our company, please visit www.investorflow.com . Please mention the word **WILLING** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-associate-product-manager-investorflow-1130591,"manager, design, saas, support, growth, financial, investment, investor, fintech, strategy, management, senior, operational, analytics, sales, reliability, engineering, digital nomad",remoteok
remoteok_1130590,Sales Account Executive,Rewards Network,Dallas,True,,,,Full-time,,,0,"About Rewards Network For 41 years, Rewards Network has been helping restaurants grow revenue, increase traffic, and boost customer engagement through innovative financial, marketing services, and premier dining rewards programs. By offering unique card-linked offers, we introduce diners to fantastic restaurant experiences, leveraging advanced technology and data analytics to deliver value to restaurants, diners, and our strategic partners' loyalty programs. Our CultureÂ At Rewards Network, you'll be part of a driven and diverse team that excels in collaboration, issue resolution, and taking ownership of both personal growth and the company's success. We take pride in partnering with the world's most powerful loyalty programs to drive full-price paying customers to local restaurants through marketing services and flexible funding options. Our engaging and rewarding environment is designed to help you gain your full potential. Job Overview As an outside Account Executive, you will drive the companyâs growth while building your career and earning lasting rewards. We need your sales expertise and drive to help us grow local restaurants in your territory. Join our Team. This is a 100% remote field sales opportunity within the Dallas, TX territory. Candidates MUST live locally to this area. Responsibilities Prospect and acquire new customers through cold calling, door-to-door sales (25+ daily), and additional outreach to meet and exceed sales quotas.Â Develop and grow a robust pipeline, scheduling in-person me Please mention the word **MESMERIZINGLY** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-sales-account-executive-rewards-network-1130590,"growth, marketing, analytics, sales, executive",remoteok
remoteok_1130577,Junior Live Ops Game Designer,A Thinking Ape,Bc,True,,,,Full-time,,,0,"Junior Live Ops Game Designer (Mobile) The team A Thinking Ape is a remote mobile game studio focused on building social strategy games that people play for decades. This role sits on the Game Design team within our world-class Live-Ops organization, which leads the industry in supporting and growing long running live games. Our designers are hands-on across the full lifecycle of live features and events from ideation and release to iteration and long term improvements. The team isnât afraid to try new things, take smart risks, and learn quickly. Decisions are metrics-driven and player-informed, balancing data with deep community insight to deliver meaningful, lasting experiences for our player community. The game Party in my Dorm is a highly successful free-to-play game with a community of over 100,000 dedicated players who love our game. The game has the population of a small city, with a player-driven trade economy, a passionate community, and years of layered content. While its themes focus on fashion, relationships, storytelling, and home decor, itâs also one of the most competitive PVP experiences in mobile, surprising many with its depth and intensity of its gameplay. The job As a Junior Live Ops Game Designer, youâll help bring live events and content to life in Party in my Dorm. This is an entry-level role designed for someone passionate about free-to-play games and excited to learn how live-service games are run day to day. Youâll work closely with Senior Designers, Product, Creative, Engineering, QA, and Community teams to create and execute core content for our players, while building the intuition to improve and evolve them over time. Youâll learn directly from experienced Live Ops Designers through hands-on mentorship and iteration, gradually taking on more ownership as you build your skills. This role is designed as the first step in our Live Ops design path, with successful designers growing into owning event Please mention the word **PROWESS** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-28,https://remoteOK.com/remote-jobs/remote-junior-live-ops-game-designer-a-thinking-ape-1130577,"game, design, designer, mobile, strategy, content, senior, junior, digital nomad",remoteok
remoteok_1130576,Senior Game Designer,Mob Entertainment,United States,True,,,,Full-time,,,0,"Mob Entertainment is a startup multimedia studio that is best known for our hit indie horror game "" Poppy Playtime "". This franchise is one of the hottest new properties in gaming, and our team is naturally expanding as our ambition expands. To give a taste of our brand's popularity, more than 100 billion YouTube views of Poppy Playtime related content have occured since the game's launch 4 years ago. Mob Entertainment is a mid-sized game studio focused on crafting memorable, atmospheric, and emotionally impactful gameplay experiences. We specialize in immersive worlds where tension, storytelling, and player agency come together to create unforgettable moments. Our team develops primarily in Unreal Engine and collaborates using Jira and Confluence to ship high-quality games with production discipline and creative ambition. Role Overview We are looking for a Senior Game Designer with deep horror experience to lead the design of tense, atmospheric, and psychologically engaging gameplay systems. This role is ideal for someone who has worked on narrative or survival-horror titles similar in tone and craft to Alien: Isolation, SOMA, Amnesia, Dead Space, or comparable immersive horror experiences . You will own core gameplay pillars such as tension pacing, player vulnerability, AI threat behaviors, and systemic scare design. You'll help shape how players feel moment-to-moment â not just what they do. This is a highly hands-on role that blends creative vision, technical implementation in Unreal, and leadership across design and production. Responsibilities Lead the design of core horror gameplay systems including stealth, survival, resource management, enemy behaviors, and player vulnerability Craft tension curves, pacing beats, and emotional arcs across levels and chapters Design systemic and scripted scare mechanics that create emergent, replayable dread (not just jump scares) Collaborate with AI engineers on enemy behav Please mention the word **SHARPER** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-28,https://remoteOK.com/remote-jobs/remote-senior-game-designer-mob-entertainment-1130576,"game, design, designer, technical, lead, content, senior, digital nomad",remoteok
remoteok_1130575,Engineering Manager International,Justworks,Mexico City,True,,,,Full-time,,,0,"Who We Are At Justworks, you'll enjoy a welcoming and casual environment, great benefits, wellness program offerings, company retreats, and the ability to interact with and learn from leaders in the startup community. We work hard and care about our most prized asset - our people. We're helping businesses get off the ground by enabling them to focus on running their business. We solve HR issues. We're data-driven and never stop iterating. If you'd like to work in a supportive, entrepreneurial environment, are interested in building something meaningful and having fun while doing it, we'd love to hear from you. We're united by shared goals and shared motivations at Justworks. These are best summed up in our company values, which are reflected in our product and in our team. Our Values If this sounds like you, you'll fit right in. Who You Are Not only do you have the broad, extensive knowledge of core software development technologies, but you also have a high level of empathy and the interpersonal skills to work cross-functionally in an organization. You can grasp and communicate complex concepts to both technical and non-technical audiences. Being able to see the bigger picture, you bring people together to effectively prioritize, craft, and achieve plans. As an Engineering Manager at Justworks, you will help build and oversee a team of software engineers as a player-coach. You are responsible for coordinating projects, setting priorities, and motivating engineers to create and maintain features for our customers. The role involves a mix of hands-on coding and a strong technical background, with a passion for mentoring and growing teams. Your Success Profile What You Will Work On Th Please mention the word **AWESOMELY** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-28,https://remoteOK.com/remote-jobs/remote-engineering-manager-international-justworks-1130575,"manager, hr, technical, software, engineering",remoteok
remoteok_1130574,Program Manager,Nava,Remote,True,,,,Full-time,,rest,1,"About Nava Nava is a consultancy and public benefit corporation working to make government services simple and effective. Since 2015, federal, state, and local agencies have trusted Nava to help solve highly scrutinized technology modernization challenges. As a client services company, we guide agencies constrained by legacy systems to a future with sharp user experiences built on secure, reliable, fault-tolerant cloud infrastructure. We bill for our time, offering our expertise and problem-solving approach to help our government partners enhance their digital products and services. People are at the heart of our work, from members of the public who rely on benefit programs to government agency staff. Through human-centered design and modern engineering best practices, we help our government partners understand user needs and deliver on their missions more effectively. This focus gives everyone at Nava the opportunity to do work that is meaningful, impactful, and deeply connected to public good. Position summary Nava is at the forefront of reimagining how our government serves its people, and weâre looking for a Program Manager to lead the delivery and client engagement efforts on a group of strategic contracts. At Nava, members of the Program leadership team are responsible for client trust and relationships, team clarity and health, staffing, contract management / profit & loss, and organic growth. Details are in the What You'll Do section below. Nava's Program Managers have 10+ years of experience overseeing delivery outcomes and client relationships for a set of large-sized projects to create positive delivery environments. \n What Youâll Do Exceed the expectations of our government partners by cultivating strong, trusting relationships and maintaining high situational awareness at the agency level Proactively detect risks and work collaboratively with the delivery team and program stakeholders to effectively resolve them (issues can span delivery, process, culture, expectation setting, staffing, contract milestones, finances) Engage our clients on a continuing basis to ensure their needs are met or exceeded, understand their vision, collaboratively solve issues, and communicate our progress transparently Maintain awareness of the broader project landscape and potential for new opportunities and risks and grow your program accordingly with surge contract line item numbers (CLINs), option years, and negotiations with subcontractors Collaborate across projects and across the organization to proactively anticipate and solve problems across delivery Support the creation of delivery environments built on mutual trust between government partners and our team Scale efforts through a team of project managers and other functional delivery leads Manage all the contracts and finances on within your portfolio in coordination with the finance team and coordinate necessary contract modifications Set and uphold standards for delivery excellence and client service Apply Nava's policies and guidance at the program level (E.g. utilization guidance) Participate in developing on and delivering company objectives and key results Required skills Must have experience with Custom Software or Cloud infrastructure programs/projects Experience working with or for state government agencies, with solid understanding of government contracting, compliance, and importance of audit trails Experience with leading and growing agile development teams and the challenges of managing a project at scale, whether you inherited that team or built it from scratch Ability to demonstrate experience leading large-scale projects with significant complexity, including managing milestones, dependencies, and integrations with significant risk, uncertainty or scale Experience using agile frameworks like scrum, kanban, or SAFe and familiarity with agile development practices such as continuous integration and continuous delivery You are an empathetic communicator and relationship builder â you take a service-oriented approach to supporting the program team and our clients Adaptable problem solving and ability to deal with multi-dimensional challenges involving many organizations, processes, cultures, and technologies You are highly organized and care deeply about building and growing a sustainable, culture-conscious business A strategic approach to delivery planning and contract management over the medium-term and long-term An iterative approach to execution that emphasizes rapid team progress Ability to maintain broader situational awareness beyond the immediate team Excellent written and verbal communication skills Desired skills Previous experience in managing Paid Family Leave Benefits Programs, either in-house or as a vendor Experience working closely with or inside state government (or local government of major cities like NYC, LA, Chicago, or Houston) Proven track record of building and leading high-performing, agile technology teams of 50+ staff Experience launching new production systems with high public visibility Experience with long term, complex, and ambiguous IT modernization efforts Experience with using common project management tools like Jira and Confluence Track record of introducing and expanding agile transformation and pursuing best practices in project management with clients and stakeholders Experience managing projects that provide production operations and support alongside ongoing product/feature development \n $140,000 - $157,000 a year \n Other requirements All roles at Nava require the following: Legal authorization to work in the United States Ability to meet any other requirements for government contracts for which candidates are hired Work authorization that doesnât require visa sponsorship, now or in the future May be subject to a government background check or security clearance, depending on the contract Perks working with Nava Health coverage â comprehensive medical, dental, and vision plans to support your overall health needs Insurance coverage â Nava provides disability, life, and accidental death insurance at no cost Time off â vacation, holidays (including Juneteenth), and floating holidays to rest and recharge Company holidays â enjoy 12 paid federal holidays each year on top of your regular PTO Annual bonus â when Nava meets its goals, eligible employees receive a performance-based annual bonus Parental leave â paid time off for new parents, plus weekly meals delivered to your home Wellness program â full platform offering physical, mental, & emotional health resources & support tools Virtual care â see doctors online with no copay through UnitedHealthcareâs virtual visit program Sabbatical leave â earn extended unpaid leave after continuous service for personal growth or rest 401(k) match â Nava matches 4% of your salary to support your retirement savings plan Flexible work â remote-first environment with flexibility built around your schedule and responsibilities Home office setup â company laptop & setup assistance provided via Staples for remote work needs Utility support â monthly reimbursement to help offset eligible home office utility expenses Learning opportunities â internal training programs and resources to help grow your professional skills Development opportunities â LinkedIn Learning access & an annual allowance for courses, tuition, & certs Referral bonus â get rewarded when you refer great people who join the Nava team Commuter benefits â pre-tax commuter programs to support in-office travel when applicable Supportive culture â A collaborative and remote-friendly team environment where people genuinely care Location We have fully remote options if you reside in one of the following states: Alabama, Arizona, California, Colorado, DC, Delaware, Florida, Georgia, Illinois, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Nevada, North Carolina, New Jersey, New York, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, Texas, Tennessee, Utah, Virginia, Washington, Wisconsin *If you are not living in one of the states listed above, unfortunately, you will not be considered for a position at this time. Stay in touch Sign up for our newsletter to find out about career opportunities, new partnerships, and news from the broader civic tech community. Please contact the recruiting team at recruiting@navapbc.com if you would like to request reasonable accommodation during the application or interviewing process. We participate in E-Verify. Upon hire, we will provide the federal government with your Form I-9 information to confirm that you are authorized to work in the U.S. This role requires you to work from the contiguous United States. Equal Employment Opportunity Nava is committed to providing equal employment opportunities without discrimination or harassment on the basis of race, gender and/or gender identity or expression, color, creed, religion, religious creed, age, national origin, ethnicity, disability, veteran or military status, sex, sexual orientation, reproductive health autonomy, pregnancy, childbirth, and medical conditions related to pregnancy or childbirth, genetic information, domestic violence victim status, marital status, citizenship status, or any other characteristic protected by law. Nava prohibits any such discrimination or harassment. This policy applies to all employees, applicants, contractors, and temporary workers of Nava. Please mention the word **SUBSTANTIVE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-28,https://remoteOK.com/remote-jobs/remote-program-manager-nava-1130574,"manager, design, jira, security, training, consultancy, support, software, growth, travel, finance, cloud, management, lead, operations, health, recruiting, engineering, digital nomad",remoteok
remoteok_1130573,AI Engineer I,Sezzle,India,True,$2500 - $3333,30000.0,39996.0,Full-time,,,0,"The salary range for this role is 2,500 - 3,333 USD per month (Gross in USD) About Sezzle: With a mission to financially empower the next generation, Sezzle is revolutionizing the shopping experience beyond payments, blending cutting-edge tech with seamless, interest-free installment plans that make shopping smarter and more accessible. We're not just transforming payments; we're redefining how people discover, interact with, and purchase the things they love while driving real impact on merchant sales through increased conversions and higher order values. As we continue to shape the future of fintech and retail, we're building an innovative, dynamic team passionate about creating more than just a transaction but a truly unique shopping journey. If you're excited about pushing boundaries in tech and delivering a game-changing experience for consumers and merchants alike, come join us at Sezzle and help create the future of shopping! About the Role: We are seeking a talented and motivated AI Engineer I who is best in class, with a high IQ and a high EQ. This role presents an exciting opportunity to thrive in a dynamic, fast-paced environment within a rapidly growing team, with strong prospects for continued growth and increased ownership. As an AI Engineer I on the Applied AI team, you will contribute to the development of platforms and systems that power Sezzle's AI-driven capabilities. Your work will span initiatives such as building AI-powered features, developing intelligent automation and agentic systems, and embedding AI solutions into customer-facing products, internal tools, and operational workflows. You will work closely with senior engineers and cross-functional teams to identify opportunities where AI can drive meaningful impactâwhether that's enhancing the customer experience, improving decision-making, or automating complex workflows. This role Please mention the word **MARVELS** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-28,https://remoteOK.com/remote-jobs/remote-ai-engineer-i-sezzle-1130573,"growth, fintech, senior, operational, sales, engineer",remoteok
remoteok_1130569,Senior Backend Engineer Grafana k6 UK,,United Kingdom,True,,,,Full-time,,,0,"Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with the Grafana Enterprise Stack, both featuring scalable metrics (Grafana Mimir), logs (Grafana Loki), and traces (Grafana Tempo). We're scaling fast and staying true to what makes us different: an open-source legacy, a global collaborative culture, and a passion for meaningful work. Our team thrives in an innovation-driven environment where transparency, autonomy, and trust fuel everything we do. You may not meet every requirement, and that's okay. If this role excites you, we'd love you to raise your hand for what could be a truly career-defining opportunity. This is a remote opportunity and we would be interested in applicants in the UK. Senior Backend Engineer - Grafana k6 The Opportunity: We are the team behind Grafana k6, Grafana Cloud k6, and... Please mention the word **DIVINE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-28,https://remoteOK.com/remote-jobs/remote-senior-backend-engineer-grafana-k6-uk-1130569,"grafana, cloud, senior, engineer, backend",remoteok
remoteok_1130568,Technical Product Manager,Arize AI,Remote,True,,,,Full-time,,,0,"About Arize AI is rapidly transforming the world. As generative AI reshapes industries, teams need powerful ways to monitor, troubleshoot, and optimize their AI systems. That's where we come in. Arize AI is the leading AI & Agent Engineering observability and evaluation platform , empowering AI engineers to ship high-performing, reliable agents and applications. From first prototype to production scale, Arize AX unifies build, test, and run in a single workspaceâso teams can ship faster with confidence. We're a Series C company backed by top-tier investors, with over $135M in funding and a rapidly growing customer base of 150+ leading enterprises and Fortune 500 companies. Customers like Booking.com , Uber, Siemens, and PepsiCo leverage Arize to deliver AI that works. The Opportunity AI is rapidly transforming the world. Whether it's developing the next generation of human-level intelligence, enhancing voice assistants, or enabling researchers to analyze genetic markers at scale, AI is increasingly integrated into various aspects of our daily lives. Arize AI is the leading AI observability and evaluation platform, empowering AI engineers to build and deploy high-performing, reliable models. As the AI landscape shifts from traditional ML to generative AI and agentic systems, Arize ensures teams have the tools to monitor, troubleshoot, and improve AI in production. The Team Our team is working to define the ""canonical stack"" for AI workflows, by solving the toughest problems in AI today: how to experiment, evaluate, understand and improve models or applications at scale in a respon Please mention the word **EXUBERANT** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-27,https://remoteOK.com/remote-jobs/remote-technical-product-manager-arize-ai-1130568,"manager, technical, voice, engineering",remoteok
remoteok_1130567,Middle Project Manager Internal Systems and Processes,INFUSE,Remote,True,,,,Full-time,,machine learning,1,"OUR HIRING PROCESS: â¢ We will review your application against our job requirements. We do not employ machine learning technologies during this phase as we believe every human deserves attention from another human. We do not think machines can evaluate your application quite like our seasoned recruiting professionalsâevery person is unique. We promise to give your candidacy a fair and detailed assessment. â¢ We may then invite you to submit a video interview for the review of the hiring manager. This video interview is often followed by a test or short project that allows us to determine whether you will be a good fit for the team. â¢ At this point, we will invite you to interview with our hiring manager and/or the interview team. Please note: We do not conduct interviews via text message, Telegram, etc. and we never hire anyone into our organization without having met you face-to-face (or via Zoom). You will be invited to come to a live meeting or Zoom, where you will meet our INFUSE team. â¢ From there on, it's decision time! If you are still excited to join INFUSE and we like you as much, we will have a conversation about your offer. We do not make offers without giving you the opportunity to speak with us live. INFUSE is committed to complying with applicable data privacy and security laws and regulations. For more information, please see our Privacy Policy We are seeking an experienced Project Manager to lead the development and implementation of the new internal systems and business processes. Key Responsibilities â¢ Please mention the word **TWINKLY** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-02-27,https://remoteOK.com/remote-jobs/remote-middle-project-manager-internal-systems-and-processes-infuse-1130567,"manager, security, test, video, lead, recruiting",remoteok
